SUPPLIER_ID,INDUSTRY,REGION,TIER,WEEK_START,YEAR,ON_TIME_DELIVERY,DEFECT_RATE,LEAD_TIME_DAYS,ORDERS_PLACED,SPEND,SCORE
SUP1098,Automotive,Asia Pacific,Tier 3,2023-07-17,2023,0.6907,0.0667,33,5,6269.0,61.3
SUP1098,Automotive,Asia Pacific,Tier 3,2023-07-31,2023,0.7106,0.0677,29,4,25562.0,64.7
SUP1098,Automotive,Asia Pacific,Tier 3,2023-08-14,2023,0.7101,0.0927,30,14,44253.0,55.1
SUP1098,Automotive,Asia Pacific,Tier 3,2023-08-28,2023,0.7237,0.1018,25,3,17944.0,53.3
SUP1098,Automotive,Asia Pacific,Tier 3,2023-09-11,2023,0.6876,0.0995,28,9,3470.0,52.7
SUP1098,Automotive,Asia Pacific,Tier 3,2023-09-25,2023,0.7109,0.0955,29,14,37029.0,55.0
SUP1098,Automotive,Asia Pacific,Tier 3,2023-10-09,2023,0.6746,0.0683,27,5,24781.0,63.1
SUP1098,Automotive,Asia Pacific,Tier 3,2023-10-23,2023,0.7123,0.0883,34,12,8471.0,53.9
SUP1098,Automotive,Asia Pacific,Tier 3,2023-11-06,2023,0.6693,0.0583,29,3,26328.0,66.4
SUP1098,Automotive,Asia Pacific,Tier 3,2023-11-20,2023,0.7087,0.0848,29,12,32327.0,58.7
SUP1098,Automotive,Asia Pacific,Tier 3,2023-12-04,2023,0.6406,0.0535,23,11,12123.0,66.9
SUP1098,Automotive,Asia Pacific,Tier 3,2023-12-18,2023,0.663,0.0634,27,3,14154.0,64.3
SUP1098,Automotive,Asia Pacific,Tier 3,2024-01-01,2024,0.6724,0.105,32,5,46274.0,47.8
SUP1098,Automotive,Asia Pacific,Tier 3,2024-01-15,2024,0.6763,0.0738,23,6,76693.0,61.2
SUP1098,Automotive,Asia Pacific,Tier 3,2024-01-29,2024,0.6392,0.1051,25,20,16879.0,48.8
SUP1098,Automotive,Asia Pacific,Tier 3,2024-02-12,2024,0.6945,0.0945,32,5,5873.0,52.4
SUP1098,Automotive,Asia Pacific,Tier 3,2024-02-26,2024,0.6294,0.0709,24,12,4162.0,60.3
SUP1098,Automotive,Asia Pacific,Tier 3,2024-03-11,2024,0.6796,0.0706,23,15,33585.0,62.5
SUP1098,Automotive,Asia Pacific,Tier 3,2024-03-25,2024,0.6488,0.0954,22,11,92123.0,52.6
SUP1098,Automotive,Asia Pacific,Tier 3,2024-04-08,2024,0.6439,0.0845,26,17,20050.0,56.2
SUP1098,Automotive,Asia Pacific,Tier 3,2024-04-22,2024,0.6423,0.1081,30,21,43823.0,47.0
SUP1098,Automotive,Asia Pacific,Tier 3,2024-05-06,2024,0.6328,0.0966,31,9,24280.0,49.9
SUP1098,Automotive,Asia Pacific,Tier 3,2024-05-20,2024,0.6864,0.0677,30,21,82061.0,62.9
SUP1098,Automotive,Asia Pacific,Tier 3,2024-06-03,2024,0.6095,0.1117,27,13,37210.0,45.3
SUP1098,Automotive,Asia Pacific,Tier 3,2024-06-17,2024,0.637,0.0849,25,12,10665.0,55.8
SUP1098,Automotive,Asia Pacific,Tier 3,2024-07-01,2024,0.6077,0.0882,31,22,42389.0,51.8
SUP1098,Automotive,Asia Pacific,Tier 3,2024-07-15,2024,0.5994,0.0546,30,9,15251.0,64.0
SUP1098,Automotive,Asia Pacific,Tier 3,2024-07-29,2024,0.6509,0.076,30,23,46482.0,58.6
SUP1098,Automotive,Asia Pacific,Tier 3,2024-08-12,2024,0.6549,0.0664,28,23,21527.0,62.9
SUP1098,Automotive,Asia Pacific,Tier 3,2024-08-26,2024,0.5659,0.0854,31,23,5189.0,51.1
SUP1098,Automotive,Asia Pacific,Tier 3,2024-09-09,2024,0.6377,0.096,25,13,8607.0,51.9
SUP1098,Automotive,Asia Pacific,Tier 3,2024-09-23,2024,0.6478,0.0524,29,7,14553.0,67.6
SUP1098,Automotive,Asia Pacific,Tier 3,2024-10-07,2024,0.6749,0.0782,22,20,47757.0,59.6
SUP1098,Automotive,Asia Pacific,Tier 3,2024-10-21,2024,0.6388,0.0769,26,12,33883.0,58.6
SUP1098,Automotive,Asia Pacific,Tier 3,2024-11-04,2024,0.6419,0.0879,27,23,62433.0,54.9
SUP1098,Automotive,Asia Pacific,Tier 3,2024-11-18,2024,0.5845,0.0702,29,13,64377.0,58.8
SUP1098,Automotive,Asia Pacific,Tier 3,2024-12-02,2024,0.6041,0.0867,28,23,73656.0,53.8
SUP1098,Automotive,Asia Pacific,Tier 3,2024-12-16,2024,0.6045,0.0856,27,22,25424.0,54.2
SUP1098,Automotive,Asia Pacific,Tier 3,2024-12-30,2024,0.5729,0.0623,26,18,30424.0,61.1
SUP1099,Grocery,Europe,Tier 1,2022-01-03,2022,0.7667,0.023,12,20,29087.0,82.6
SUP1099,Grocery,Europe,Tier 1,2022-01-17,2022,0.7664,0.0225,10,24,18421.0,82.8
SUP1099,Grocery,Europe,Tier 1,2022-01-31,2022,0.7827,0.0252,12,20,7575.0,82.5
SUP1099,Grocery,Europe,Tier 1,2022-02-14,2022,0.7921,0.0288,15,10,99582.0,79.9
SUP1099,Grocery,Europe,Tier 1,2022-02-28,2022,0.7523,0.021,19,19,33430.0,76.2
SUP1099,Grocery,Europe,Tier 1,2022-03-14,2022,0.7896,0.0229,20,24,10235.0,76.1
SUP1099,Grocery,Europe,Tier 1,2022-03-28,2022,0.8072,0.0266,12,5,20367.0,83.0
SUP1099,Grocery,Europe,Tier 1,2022-04-11,2022,0.7382,0.0252,10,22,6282.0,80.7
SUP1099,Grocery,Europe,Tier 1,2022-04-25,2022,0.7522,0.0212,13,20,31726.0,82.7
SUP1099,Grocery,Europe,Tier 1,2022-05-09,2022,0.7662,0.0231,12,22,8357.0,82.5
SUP1099,Grocery,Europe,Tier 1,2022-05-23,2022,0.7478,0.0236,12,19,22493.0,81.7
SUP1099,Grocery,Europe,Tier 1,2022-06-06,2022,0.7303,0.0266,13,8,15602.0,79.9
SUP1099,Grocery,Europe,Tier 1,2022-06-20,2022,0.7972,0.0272,11,9,50225.0,82.4
SUP1099,Grocery,Europe,Tier 1,2022-07-04,2022,0.7498,0.0335,20,18,12648.0,70.8
SUP1099,Grocery,Europe,Tier 1,2022-07-18,2022,0.78,0.0156,15,9,107882.0,84.1
SUP1099,Grocery,Europe,Tier 1,2022-08-01,2022,0.7416,0.0179,16,3,8441.0,80.3
SUP1099,Grocery,Europe,Tier 1,2022-08-15,2022,0.7583,0.0204,6,23,16681.0,83.2
SUP1099,Grocery,Europe,Tier 1,2022-08-29,2022,0.7518,0.0239,17,16,6061.0,77.3
SUP1099,Grocery,Europe,Tier 1,2022-09-12,2022,0.8061,0.0203,10,10,10681.0,85.2
SUP1099,Grocery,Europe,Tier 1,2022-09-26,2022,0.7449,0.0235,12,21,49348.0,81.6
SUP1099,Grocery,Europe,Tier 1,2022-10-10,2022,0.7646,0.0216,12,18,27379.0,83.0
SUP1099,Grocery,Europe,Tier 1,2022-10-24,2022,0.8218,0.022,11,16,7865.0,85.2
SUP1099,Grocery,Europe,Tier 1,2022-11-07,2022,0.733,0.0198,9,20,42572.0,82.4
SUP1099,Grocery,Europe,Tier 1,2022-11-21,2022,0.7325,0.0181,13,8,33341.0,83.0
SUP1099,Grocery,Europe,Tier 1,2022-12-05,2022,0.7144,0.0251,18,4,5166.0,74.3
SUP1099,Grocery,Europe,Tier 1,2022-12-19,2022,0.7873,0.0135,11,14,18443.0,86.8
SUP1099,Grocery,Europe,Tier 1,2023-01-02,2023,0.7194,0.0297,9,13,14958.0,78.4
SUP1099,Grocery,Europe,Tier 1,2023-01-16,2023,0.7372,0.0241,11,6,44493.0,81.1
SUP1099,Grocery,Europe,Tier 1,2023-01-30,2023,0.736,0.0319,13,17,41111.0,78.3
SUP1099,Grocery,Europe,Tier 1,2023-02-13,2023,0.7439,0.0125,18,4,9155.0,79.8
SUP1099,Grocery,Europe,Tier 1,2023-02-27,2023,0.7785,0.0292,18,20,43730.0,75.4
SUP1099,Grocery,Europe,Tier 1,2023-03-13,2023,0.774,0.0249,16,14,44079.0,79.1
SUP1099,Grocery,Europe,Tier 1,2023-03-27,2023,0.7279,0.0206,19,23,20575.0,75.3
SUP1099,Grocery,Europe,Tier 1,2023-04-10,2023,0.7978,0.0343,16,18,14094.0,76.8
SUP1099,Grocery,Europe,Tier 1,2023-04-24,2023,0.7722,0.0262,15,6,10917.0,80.1
SUP1099,Grocery,Europe,Tier 1,2023-05-08,2023,0.7768,0.0194,15,24,85654.0,82.6
SUP1099,Grocery,Europe,Tier 1,2023-05-22,2023,0.7418,0.029,18,4,10903.0,74.0
SUP1099,Grocery,Europe,Tier 1,2023-06-05,2023,0.7751,0.0249,13,7,31036.0,82.3
SUP1099,Grocery,Europe,Tier 1,2023-06-19,2023,0.7275,0.0204,6,3,11425.0,82.0
SUP1099,Grocery,Europe,Tier 1,2023-07-03,2023,0.7697,0.0208,12,12,5134.0,83.5
SUP1099,Grocery,Europe,Tier 1,2023-07-17,2023,0.7405,0.0231,15,14,56946.0,79.9
SUP1099,Grocery,Europe,Tier 1,2023-07-31,2023,0.7259,0.0172,17,3,16108.0,78.6
SUP1099,Grocery,Europe,Tier 1,2023-08-14,2023,0.8132,0.0253,13,5,25166.0,83.7
SUP1099,Grocery,Europe,Tier 1,2023-08-28,2023,0.771,0.0208,12,6,9836.0,83.6
SUP1099,Grocery,Europe,Tier 1,2023-09-11,2023,0.7384,0.0136,14,9,31417.0,84.8
SUP1099,Grocery,Europe,Tier 1,2023-09-25,2023,0.7877,0.0254,18,18,25971.0,77.1
SUP1099,Grocery,Europe,Tier 1,2023-10-09,2023,0.7927,0.0249,8,7,22072.0,83.0
SUP1099,Grocery,Europe,Tier 1,2023-10-23,2023,0.7721,0.0228,11,20,25594.0,82.9
SUP1099,Grocery,Europe,Tier 1,2023-11-06,2023,0.7805,0.0219,11,17,26293.0,83.6
SUP1099,Grocery,Europe,Tier 1,2023-11-20,2023,0.7999,0.03,10,11,22183.0,81.5
SUP1099,Grocery,Europe,Tier 1,2023-12-04,2023,0.7931,0.0121,13,7,50749.0,87.5
SUP1099,Grocery,Europe,Tier 1,2023-12-18,2023,0.7689,0.0285,9,13,5962.0,80.8
SUP1099,Grocery,Europe,Tier 1,2024-01-01,2024,0.7682,0.0207,6,15,9887.0,83.5
SUP1099,Grocery,Europe,Tier 1,2024-01-15,2024,0.7108,0.0316,11,20,9101.0,77.4
SUP1099,Grocery,Europe,Tier 1,2024-01-29,2024,0.7571,0.0224,16,20,16350.0,79.3
SUP1099,Grocery,Europe,Tier 1,2024-02-12,2024,0.7691,0.0221,15,16,10573.0,81.3
SUP1099,Grocery,Europe,Tier 1,2024-02-26,2024,0.7694,0.0218,11,8,51985.0,83.2
SUP1099,Grocery,Europe,Tier 1,2024-03-11,2024,0.7753,0.0105,19,7,19479.0,80.8
SUP1099,Grocery,Europe,Tier 1,2024-03-25,2024,0.8025,0.0244,11,6,157377.0,83.6
SUP1099,Grocery,Europe,Tier 1,2024-04-08,2024,0.6973,0.0228,14,20,5663.0,79.9
SUP1099,Grocery,Europe,Tier 1,2024-04-22,2024,0.7394,0.0291,12,7,25891.0,79.4
SUP1099,Grocery,Europe,Tier 1,2024-05-06,2024,0.7686,0.02,8,18,20297.0,83.8
SUP1099,Grocery,Europe,Tier 1,2024-05-20,2024,0.7566,0.0276,11,7,11967.0,80.6
SUP1099,Grocery,Europe,Tier 1,2024-06-03,2024,0.7724,0.0218,11,21,22550.0,83.3
SUP1099,Grocery,Europe,Tier 1,2024-06-17,2024,0.7532,0.0223,16,17,28707.0,79.2
SUP1099,Grocery,Europe,Tier 1,2024-07-01,2024,0.7427,0.0182,13,17,34941.0,83.3
SUP1099,Grocery,Europe,Tier 1,2024-07-15,2024,0.8164,0.0256,9,15,19059.0,83.7
SUP1099,Grocery,Europe,Tier 1,2024-07-29,2024,0.7507,0.0166,14,8,29011.0,84.2
SUP1099,Grocery,Europe,Tier 1,2024-08-12,2024,0.7489,0.0295,14,11,88381.0,79.6
SUP1099,Grocery,Europe,Tier 1,2024-08-26,2024,0.7298,0.0284,17,22,58032.0,74.8
SUP1099,Grocery,Europe,Tier 1,2024-09-09,2024,0.7286,0.0228,16,22,21121.0,78.1
SUP1099,Grocery,Europe,Tier 1,2024-09-23,2024,0.8049,0.0306,13,14,5079.0,81.5
SUP1099,Grocery,Europe,Tier 1,2024-10-07,2024,0.7382,0.0229,19,6,4997.0,74.9
SUP1099,Grocery,Europe,Tier 1,2024-10-21,2024,0.7668,0.0169,9,12,37446.0,84.7
SUP1099,Grocery,Europe,Tier 1,2024-11-04,2024,0.7643,0.0306,15,3,42924.0,78.2
SUP1099,Grocery,Europe,Tier 1,2024-11-18,2024,0.7549,0.0224,16,22,10754.0,79.2
SUP1099,Grocery,Europe,Tier 1,2024-12-02,2024,0.7623,0.0238,13,14,40023.0,82.2
SUP1099,Grocery,Europe,Tier 1,2024-12-16,2024,0.758,0.0227,12,6,16559.0,82.4
SUP1099,Grocery,Europe,Tier 1,2024-12-30,2024,0.7372,0.0282,18,19,65696.0,74.1
SUP1100,Automotive,Europe,Tier 1,2022-01-03,2022,0.8845,0.0584,27,11,13021.0,74.9
SUP1100,Automotive,Europe,Tier 1,2022-01-17,2022,0.9099,0.0439,27,19,22745.0,81.0
SUP1100,Automotive,Europe,Tier 1,2022-01-31,2022,0.9337,0.0562,28,5,15799.0,77.7
SUP1100,Automotive,Europe,Tier 1,2022-02-14,2022,0.9186,0.0573,26,12,20343.0,76.7
SUP1100,Automotive,Europe,Tier 1,2022-02-28,2022,0.94,0.0479,29,11,25578.0,80.8
SUP1100,Automotive,Europe,Tier 1,2022-03-14,2022,0.9061,0.055,25,10,10849.0,77.0
SUP1100,Automotive,Europe,Tier 1,2022-03-28,2022,0.9623,0.0405,28,7,28739.0,84.3
SUP1100,Automotive,Europe,Tier 1,2022-04-11,2022,0.9004,0.0582,24,4,12231.0,75.7
SUP1100,Automotive,Europe,Tier 1,2022-04-25,2022,0.8919,0.038,31,8,28263.0,81.6
SUP1100,Automotive,Europe,Tier 1,2022-05-09,2022,0.9065,0.0339,36,7,23815.0,80.2
SUP1100,Automotive,Europe,Tier 1,2022-05-23,2022,0.9297,0.064,24,7,30030.0,74.8
SUP1100,Automotive,Europe,Tier 1,2022-06-06,2022,0.8926,0.0617,26,5,54504.0,74.1
SUP1100,Automotive,Europe,Tier 1,2022-06-20,2022,0.8552,0.0586,27,21,7341.0,73.7
SUP1100,Automotive,Europe,Tier 1,2022-07-04,2022,0.9305,0.0738,32,17,11569.0,69.8
SUP1100,Automotive,Europe,Tier 1,2022-07-18,2022,0.8826,0.0764,29,10,6247.0,68.6
SUP1100,Automotive,Europe,Tier 1,2022-08-01,2022,0.8734,0.0548,28,7,31495.0,75.8
SUP1100,Automotive,Europe,Tier 1,2022-08-15,2022,0.9195,0.0279,30,7,17424.0,87.0
SUP1100,Automotive,Europe,Tier 1,2022-08-29,2022,0.8765,0.0534,27,7,10021.0,76.4
SUP1100,Automotive,Europe,Tier 1,2022-09-12,2022,0.8961,0.0664,32,16,36597.0,71.0
SUP1100,Automotive,Europe,Tier 1,2022-09-26,2022,0.8515,0.0518,31,16,28053.0,75.1
SUP1100,Automotive,Europe,Tier 1,2022-10-10,2022,0.8885,0.0462,28,6,17423.0,79.4
SUP1100,Automotive,Europe,Tier 1,2022-10-24,2022,0.96,0.0497,30,9,9160.0,81.0
SUP1100,Automotive,Europe,Tier 1,2022-11-07,2022,0.8707,0.044,29,24,36443.0,79.4
SUP1100,Automotive,Europe,Tier 1,2022-11-21,2022,0.933,0.0656,33,10,13499.0,72.1
SUP1100,Automotive,Europe,Tier 1,2022-12-05,2022,0.8879,0.0616,28,10,8360.0,74.0
SUP1100,Automotive,Europe,Tier 1,2022-12-19,2022,0.8608,0.0568,33,20,13607.0,72.3
SUP1100,Automotive,Europe,Tier 1,2023-01-02,2023,0.9106,0.0597,33,22,39496.0,73.3
SUP1100,Automotive,Europe,Tier 1,2023-01-16,2023,0.9134,0.0766,26,8,33126.0,69.7
SUP1100,Automotive,Europe,Tier 1,2023-01-30,2023,0.9247,0.0745,31,8,44714.0,70.1
SUP1100,Automotive,Europe,Tier 1,2023-02-13,2023,0.971,0.0636,29,14,42681.0,76.6
SUP1100,Automotive,Europe,Tier 1,2023-02-27,2023,0.8972,0.0568,34,12,40425.0,73.1
SUP1100,Automotive,Europe,Tier 1,2023-03-13,2023,0.9332,0.0412,29,6,102418.0,82.9
SUP1100,Automotive,Europe,Tier 1,2023-03-27,2023,0.8608,0.0544,30,3,34547.0,75.4
SUP1100,Automotive,Europe,Tier 1,2023-04-10,2023,0.8968,0.054,31,19,14231.0,76.2
SUP1100,Automotive,Europe,Tier 1,2023-04-24,2023,0.9196,0.0612,33,20,11536.0,73.1
SUP1100,Automotive,Europe,Tier 1,2023-05-08,2023,0.8561,0.0476,34,19,27521.0,74.6
SUP1100,Automotive,Europe,Tier 1,2023-05-22,2023,0.8885,0.0546,28,19,7797.0,76.4
SUP1100,Automotive,Europe,Tier 1,2023-06-05,2023,0.882,0.0606,30,9,17496.0,74.1
SUP1100,Automotive,Europe,Tier 1,2023-06-19,2023,0.8925,0.0551,27,18,24121.0,76.4
SUP1100,Automotive,Europe,Tier 1,2023-07-03,2023,0.899,0.0399,27,16,18571.0,82.0
SUP1100,Automotive,Europe,Tier 1,2023-07-17,2023,0.9507,0.0598,31,16,26728.0,76.3
SUP1100,Automotive,Europe,Tier 1,2023-07-31,2023,0.9515,0.0617,29,9,11526.0,76.5
SUP1100,Automotive,Europe,Tier 1,2023-08-14,2023,0.8777,0.0389,35,19,10062.0,77.9
SUP1100,Automotive,Europe,Tier 1,2023-08-28,2023,0.9164,0.0573,37,13,10148.0,71.9
SUP1100,Automotive,Europe,Tier 1,2023-09-11,2023,0.885,0.0766,30,6,40280.0,68.6
SUP1100,Automotive,Europe,Tier 1,2023-09-25,2023,0.8712,0.0592,30,16,24687.0,74.1
SUP1100,Automotive,Europe,Tier 1,2023-10-09,2023,0.9343,0.0509,28,18,60206.0,79.6
SUP1100,Automotive,Europe,Tier 1,2023-10-23,2023,0.9076,0.0522,28,4,23303.0,78.1
SUP1100,Automotive,Europe,Tier 1,2023-11-06,2023,0.9343,0.0387,31,6,35480.0,83.0
SUP1100,Automotive,Europe,Tier 1,2023-11-20,2023,0.8723,0.0568,28,16,21719.0,75.0
SUP1100,Automotive,Europe,Tier 1,2023-12-04,2023,0.9059,0.0509,28,15,20143.0,78.4
SUP1100,Automotive,Europe,Tier 1,2023-12-18,2023,0.9084,0.0631,31,13,35681.0,73.4
SUP1100,Automotive,Europe,Tier 1,2024-01-01,2024,0.8785,0.0638,30,9,19218.0,72.8
SUP1100,Automotive,Europe,Tier 1,2024-01-15,2024,0.9046,0.0479,31,14,7418.0,78.6
SUP1100,Automotive,Europe,Tier 1,2024-01-29,2024,0.9379,0.0496,25,19,6269.0,80.2
SUP1100,Automotive,Europe,Tier 1,2024-02-12,2024,0.9015,0.058,29,24,33770.0,75.8
SUP1100,Automotive,Europe,Tier 1,2024-02-26,2024,0.8895,0.03,30,6,27161.0,85.1
SUP1100,Automotive,Europe,Tier 1,2024-03-11,2024,0.9015,0.0546,34,12,43741.0,74.0
SUP1100,Automotive,Europe,Tier 1,2024-03-25,2024,0.8862,0.0465,29,6,44993.0,79.2
SUP1100,Automotive,Europe,Tier 1,2024-04-08,2024,0.8707,0.0343,33,9,17505.0,80.6
SUP1100,Automotive,Europe,Tier 1,2024-04-22,2024,0.9115,0.043,31,8,94455.0,80.6
SUP1100,Automotive,Europe,Tier 1,2024-05-06,2024,0.9049,0.0541,27,6,23560.0,77.3
SUP1100,Automotive,Europe,Tier 1,2024-05-20,2024,0.9198,0.0482,27,14,22637.0,79.9
SUP1100,Automotive,Europe,Tier 1,2024-06-03,2024,0.8808,0.0615,25,13,10438.0,73.7
SUP1100,Automotive,Europe,Tier 1,2024-06-17,2024,0.9627,0.0673,30,19,5939.0,75.0
SUP1100,Automotive,Europe,Tier 1,2024-07-01,2024,0.8614,0.0647,26,11,12000.0,71.8
SUP1100,Automotive,Europe,Tier 1,2024-07-15,2024,0.9443,0.048,29,16,52611.0,81.0
SUP1100,Automotive,Europe,Tier 1,2024-07-29,2024,0.8873,0.0695,28,22,7387.0,71.2
SUP1100,Automotive,Europe,Tier 1,2024-08-12,2024,0.8521,0.0559,24,24,35291.0,74.5
SUP1100,Automotive,Europe,Tier 1,2024-08-26,2024,0.8916,0.0638,27,8,17477.0,73.3
SUP1100,Automotive,Europe,Tier 1,2024-09-09,2024,0.8995,0.0758,30,10,32013.0,69.5
SUP1100,Automotive,Europe,Tier 1,2024-09-23,2024,0.8751,0.049,28,5,29911.0,77.8
SUP1100,Automotive,Europe,Tier 1,2024-10-07,2024,0.8765,0.071,32,9,42115.0,68.7
SUP1100,Automotive,Europe,Tier 1,2024-10-21,2024,0.8748,0.0725,33,13,27038.0,67.3
SUP1100,Automotive,Europe,Tier 1,2024-11-04,2024,0.9508,0.0493,29,5,12285.0,80.8
SUP1100,Automotive,Europe,Tier 1,2024-11-18,2024,0.8986,0.0657,30,12,9021.0,73.0
SUP1100,Automotive,Europe,Tier 1,2024-12-02,2024,0.9093,0.0532,26,14,18211.0,77.7
SUP1100,Automotive,Europe,Tier 1,2024-12-16,2024,0.8683,0.0755,31,17,19740.0,67.5
SUP1100,Automotive,Europe,Tier 1,2024-12-30,2024,0.8885,0.0635,30,23,23113.0,73.3
SUP1101,Grocery,Latin America,Tier 3,2022-01-03,2022,0.894,0.0772,5,17,88351.0,68.7
SUP1101,Grocery,Latin America,Tier 3,2022-01-17,2022,0.8689,0.0693,5,24,8912.0,70.5
SUP1101,Grocery,Latin America,Tier 3,2022-01-31,2022,0.8477,0.0663,8,19,111994.0,67.6
SUP1101,Grocery,Latin America,Tier 3,2022-02-14,2022,0.7871,0.0772,14,6,15320.0,52.0
SUP1101,Grocery,Latin America,Tier 3,2022-02-28,2022,0.8585,0.0783,10,20,3702.0,59.4
SUP1101,Grocery,Latin America,Tier 3,2022-03-14,2022,0.8345,0.0487,11,12,8333.0,67.2
SUP1101,Grocery,Latin America,Tier 3,2022-03-28,2022,0.7995,0.0536,4,3,36862.0,73.2
SUP1101,Grocery,Latin America,Tier 3,2022-04-11,2022,0.8804,0.0603,7,19,86289.0,74.1
SUP1101,Grocery,Latin America,Tier 3,2022-04-25,2022,0.8605,0.0502,9,3,25234.0,71.3
SUP1101,Grocery,Latin America,Tier 3,2022-05-09,2022,0.8296,0.0655,3,12,7556.0,70.3
SUP1101,Grocery,Latin America,Tier 3,2022-05-23,2022,0.8125,0.0694,13,13,12195.0,56.7
SUP1101,Grocery,Latin America,Tier 3,2022-06-06,2022,0.8546,0.0706,10,9,6851.0,62.0
SUP1101,Grocery,Latin America,Tier 3,2022-06-20,2022,0.8539,0.0507,10,22,23271.0,68.9
SUP1101,Grocery,Latin America,Tier 3,2022-07-04,2022,0.8245,0.0542,14,11,10485.0,61.5
SUP1101,Grocery,Latin America,Tier 3,2022-07-18,2022,0.8336,0.0841,8,12,12517.0,60.8
SUP1101,Grocery,Latin America,Tier 3,2022-08-01,2022,0.8294,0.0893,6,14,104762.0,61.9
SUP1101,Grocery,Latin America,Tier 3,2022-08-15,2022,0.8458,0.0698,5,9,22316.0,69.4
SUP1101,Grocery,Latin America,Tier 3,2022-08-29,2022,0.8313,0.0513,9,12,55274.0,69.8
SUP1101,Grocery,Latin America,Tier 3,2022-09-12,2022,0.8401,0.0748,5,4,12015.0,67.4
SUP1101,Grocery,Latin America,Tier 3,2022-09-26,2022,0.8593,0.0642,9,9,22324.0,66.4
SUP1101,Grocery,Latin America,Tier 3,2022-10-10,2022,0.8259,0.0828,7,14,39425.0,64.0
SUP1101,Grocery,Latin America,Tier 3,2022-10-24,2022,0.8445,0.0778,9,14,19628.0,61.0
SUP1101,Grocery,Latin America,Tier 3,2022-11-07,2022,0.827,0.0739,7,21,22184.0,67.2
SUP1101,Grocery,Latin America,Tier 3,2022-11-21,2022,0.8176,0.0562,11,22,33205.0,63.9
SUP1101,Grocery,Latin America,Tier 3,2022-12-05,2022,0.8257,0.0578,5,15,22284.0,72.8
SUP1101,Grocery,Latin America,Tier 3,2022-12-19,2022,0.8712,0.0604,6,18,127651.0,73.7
SUP1101,Grocery,Latin America,Tier 3,2023-01-02,2023,0.8576,0.0555,5,4,47390.0,74.9
SUP1101,Grocery,Latin America,Tier 3,2023-01-16,2023,0.9097,0.058,7,9,4285.0,76.1
SUP1101,Grocery,Latin America,Tier 3,2023-01-30,2023,0.8134,0.0594,2,5,35734.0,71.7
SUP1101,Grocery,Latin America,Tier 3,2023-02-13,2023,0.812,0.0669,4,22,2596.0,69.1
SUP1101,Grocery,Latin America,Tier 3,2023-02-27,2023,0.8477,0.0352,7,14,80559.0,81.6
SUP1101,Grocery,Latin America,Tier 3,2023-03-13,2023,0.8052,0.0536,8,23,12037.0,70.3
SUP1101,Grocery,Latin America,Tier 3,2023-03-27,2023,0.9154,0.0662,4,9,29448.0,73.5
SUP1101,Grocery,Latin America,Tier 3,2023-04-10,2023,0.8223,0.0679,4,15,13013.0,69.1
SUP1101,Grocery,Latin America,Tier 3,2023-04-24,2023,0.7983,0.0568,10,19,45621.0,64.5
SUP1101,Grocery,Latin America,Tier 3,2023-05-08,2023,0.8116,0.0469,5,17,22857.0,76.0
SUP1101,Grocery,Latin America,Tier 3,2023-05-22,2023,0.8113,0.0684,10,17,28298.0,61.0
SUP1101,Grocery,Latin America,Tier 3,2023-06-05,2023,0.8391,0.0789,6,12,25692.0,65.9
SUP1101,Grocery,Latin America,Tier 3,2023-06-19,2023,0.8748,0.0543,8,9,67235.0,72.9
SUP1101,Grocery,Latin America,Tier 3,2023-07-03,2023,0.8615,0.0476,7,21,14320.0,77.8
SUP1101,Grocery,Latin America,Tier 3,2023-07-17,2023,0.8697,0.0614,4,3,37106.0,73.3
SUP1101,Grocery,Latin America,Tier 3,2023-07-31,2023,0.8695,0.0586,5,9,37402.0,74.3
SUP1101,Grocery,Latin America,Tier 3,2023-08-14,2023,0.8548,0.0728,13,19,34399.0,57.2
SUP1101,Grocery,Latin America,Tier 3,2023-08-28,2023,0.8262,0.0702,9,16,1819.0,62.9
SUP1101,Grocery,Latin America,Tier 3,2023-09-11,2023,0.8152,0.047,14,5,43942.0,63.6
SUP1101,Grocery,Latin America,Tier 3,2023-09-25,2023,0.865,0.0758,8,3,11753.0,64.9
SUP1101,Grocery,Latin America,Tier 3,2023-10-09,2023,0.8431,0.0742,6,21,17183.0,67.8
SUP1101,Grocery,Latin America,Tier 3,2023-10-23,2023,0.8821,0.0495,4,21,39773.0,78.0
SUP1101,Grocery,Latin America,Tier 3,2023-11-06,2023,0.8451,0.051,7,15,10199.0,76.0
SUP1101,Grocery,Latin America,Tier 3,2023-11-20,2023,0.852,0.0267,6,24,71505.0,84.7
SUP1101,Grocery,Latin America,Tier 3,2023-12-04,2023,0.7806,0.0582,10,5,14397.0,63.4
SUP1101,Grocery,Latin America,Tier 3,2023-12-18,2023,0.8076,0.0606,8,20,5992.0,68.0
SUP1101,Grocery,Latin America,Tier 3,2024-01-01,2024,0.8571,0.0734,9,22,47238.0,63.1
SUP1101,Grocery,Latin America,Tier 3,2024-01-15,2024,0.8089,0.0494,4,3,10717.0,75.1
SUP1101,Grocery,Latin America,Tier 3,2024-01-29,2024,0.8335,0.071,7,19,20197.0,68.5
SUP1101,Grocery,Latin America,Tier 3,2024-02-12,2024,0.8144,0.0479,6,22,3133.0,75.8
SUP1101,Grocery,Latin America,Tier 3,2024-02-26,2024,0.8514,0.0551,7,14,6929.0,74.8
